Time,SpineBaseX,SpineBaseY,SpineBaseZ,SpineBaseTracked,SpineMidX,SpineMidY,SpineMidZ,SpineMidTracked,NeckX,NeckY,NeckZ,NeckTracked,HeadX,HeadY,HeadZ,HeadTracked,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderLeftTracked,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowLeftTracked,WristLeftX,WristLeftY,WristLeftZ,WristLeftTracked,HandLeftX,HandLeftY,HandLeftZ,HandLeftTracked,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ShoulderRightTracked,ElbowRightX,ElbowRightY,ElbowRightZ,ElbowRightTracked,WristRightX,WristRightY,WristRightZ,WristRightTracked,HandRightX,HandRightY,HandRightZ,HandRightTracked,HipLeftX,HipLeftY,HipLeftZ,HipLeftTracked,KneeLeftX,KneeLeftY,KneeLeftZ,KneeLeftTracked,AnkleLeftX,AnkleLeftY,AnkleLeftZ,AnkleLeftTracked,FootLeftX,FootLeftY,FootLeftZ,FootLeftTracked,HipRightX,HipRightY,HipRightZ,HipRightTracked,KneeRightX,KneeRightY,KneeRightZ,KneeRightTracked,AnkleRightX,AnkleRightY,AnkleRightZ,AnkleRightTracked,FootRightX,FootRightY,FootRightZ,FootRightTracked,SpineShoulderX,SpineShoulderY,SpineShoulderZ,SpineShoulderTracked,HandTipLeftX,HandTipLeftY,HandTipLeftZ,HandTipLeftTracked,ThumbLeftX,ThumbLeftY,ThumbLeftZ,ThumbLeftTracked,HandTipRightX,HandTipRightY,HandTipRightZ,HandTipRightTracked,ThumbRightX,ThumbRightY,ThumbRightZ,ThumbRightTrackedKinect 2: 0.0174838, 0.5530818, -0.3797321, 1.487664, Tracked, 0.5838199, -0.05401182, 1.566309, Tracked, 0.606629, 0.257989, 1.630832, Tracked, 0.6743047, 0.3829238, 1.65152, Tracked, 0.4285871, 0.1557622, 1.593815, Tracked, 0.3103326, -0.04795666, 1.565302, Tracked, 0.344829, -0.2188386, 1.445849, Tracked, 0.377567, -0.2742362, 1.41628, Tracked, 0.7771036, 0.08987335, 1.615735, Tracked, 0.8031374, -0.1078814, 1.592859, Tracked, 0.767714, -0.2423623, 1.459419, Tracked, 0.7337528, -0.2782429, 1.424002, Tracked, 0.4565221, -0.3547678, 1.446741, Tracked, 0.382432, -0.6422519, 1.375581, Tracked, 0.3043988, -0.9980121, 1.325756, Inferred, 0.297395, -1.009199, 1.193835, Inferred, 0.6232157, -0.3866787, 1.457968, Tracked, 0.6274992, -0.6540368, 1.412852, Tracked, 0.6521891, -1.042317, 1.392926, Inferred, 0.6577855, -1.061076, 1.26647, Inferred, 0.6019231, 0.1817404, 1.616967, Tracked, 0.3921165, -0.3251134, 1.348541, Tracked, 0.3395323, -0.3148659, 1.45732, Tracked, 0.7091899, -0.3372537, 1.381151, Tracked, 0.6779296, -0.256281, 1.388333, Tracked,
Kinect 2: 9.7834631, 0.9695247, -0.6620741, 1.567545, Tracked, 0.9935285, -0.3131338, 1.587328, Tracked, 1.007741, 0.0272259, 1.594427, Tracked, 1.0431, -0.04850103, 1.553021, Tracked, 0.8618632, -0.1486017, 1.637238, Inferred, 0.8567399, -0.3039816, 1.423083, Tracked, 0.8522732, -0.4992241, 1.255479, Tracked, 0.8441082, -0.5293754, 1.222063, Inferred, 1.092953, -0.0968416, 1.574555, Inferred, 0.9815878, -0.2804206, 1.419916, Tracked, 0.8823108, -0.4805617, 1.290849, Tracked, 0.8370535, -0.5349529, 1.243188, Inferred, 0.8605245, -0.6503522, 1.514006, Tracked, 1.034195, -0.8346561, 1.360507, Inferred, 1.265097, -1.073968, 1.205988, Inferred, 1.243237, -1.069191, 1.07699, Inferred, 1.039896, -0.6478268, 1.559648, Tracked, 1.06972, -0.8680401, 1.61751, Inferred, 1.147608, -1.234681, 1.755048, Inferred, 1.124122, -1.305695, 1.668764, Inferred, 1.005598, -0.05679076, 1.594779, Tracked, 0.8206636, -0.5664753, 1.146137, Inferred, 0.8490511, -0.5196267, 1.2145, Inferred, 0.8142389, -0.5965143, 1.20635, Tracked, 0.8161088, -0.5425215, 1.27588, Tracked,
Kinect 2: 9.8194381, 0.9691565, -0.6627659, 1.565531, Tracked, 0.9942394, -0.3131077, 1.584818, Tracked, 1.010351, 0.02805089, 1.58969, Tracked, 1.043459, -0.05053081, 1.550561, Tracked, 0.8644617, -0.1477879, 1.632523, Inferred, 0.8577398, -0.3049373, 1.419752, Tracked, 0.8526214, -0.5011092, 1.253328, Tracked, 0.8425806, -0.5273421, 1.222307, Inferred, 1.095547, -0.09602395, 1.569822, Inferred, 0.9828163, -0.2802896, 1.417059, Inferred, 0.882674, -0.4807922, 1.289281, Tracked, 0.8363388, -0.5357803, 1.239317, Inferred, 0.8603519, -0.6506212, 1.512135, Tracked, 1.03519, -0.8352752, 1.361354, Inferred, 1.267552, -1.075047, 1.210205, Inferred, 1.246121, -1.070857, 1.081266, Inferred, 1.039318, -0.6489732, 1.557363, Tracked, 1.070253, -0.8722265, 1.606356, Inferred, 1.149912, -1.244005, 1.729887, Inferred, 1.125179, -1.309795, 1.636998, Inferred, 1.007658, -0.05613646, 1.590776, Tracked, 0.8316514, -0.5679344, 1.17727, Inferred, 0.8079979, -0.5272238, 1.228586, Tracked, 0.8198466, -0.594023, 1.199066, Tracked, 0.8090827, -0.558816, 1.253382, Tracked,
Kinect 2: 9.8505621, 0.9616265, -0.6712159, 1.567313, Tracked, 0.9843552, -0.3241632, 1.589908, Tracked, 0.9968655, 0.01283475, 1.599095, Tracked, 1.044281, -0.05021503, 1.549563, Tracked, 0.850979, -0.1629518, 1.641829, Inferred, 0.8528153, -0.3111366, 1.422528, Tracked, 0.8513211, -0.5047014, 1.252974, Tracked, 0.8385991, -0.5518125, 1.225018, Inferred, 1.082111, -0.1111778, 1.579186, Inferred, 0.9735569, -0.2921806, 1.419514, Tracked, 0.8788919, -0.502341, 1.305147, Tracked, 0.8212501, -0.6070556, 1.21659, Tracked, 0.8543493, -0.6569734, 1.514359, Tracked, 1.037917, -0.8311153, 1.360815, Inferred, 1.280785, -1.058165, 1.206275, Inferred, 1.260233, -1.051876, 1.077085, Inferred, 1.030561, -0.6593484, 1.558443, Tracked, 1.050574, -0.8948472, 1.615635, Inferred, 1.107755, -1.257137, 1.741488, Inferred, 1.078333, -1.324177, 1.651132, Inferred, 0.9953356, -0.07000705, 1.598966, Tracked, 0.8075291, -0.5891117, 1.148386, Inferred, 0.7983187, -0.5726882, 1.238583, Tracked, 0.765771, -0.6767586, 1.162408, Inferred, 0.7981205, -0.6392079, 1.26575, Tracked,
Kinect 2: 9.8845669, 0.9622824, -0.6705094, 1.568849, Tracked, 0.9880565, -0.3208278, 1.588529, Tracked, 1.009766, 0.02429654, 1.587554, Tracked, 1.041728, -0.05521522, 1.549118, Tracked, 0.8638659, -0.1515374, 1.630381, Inferred, 0.8576167, -0.3080294, 1.417121, Tracked, 0.8522647, -0.5039789, 1.250456, Tracked, 0.8434679, -0.5305015, 1.222229, Inferred, 1.094958, -0.09976616, 1.567679, Inferred, 0.9817374, -0.2837869, 1.414999, Inferred, 0.8822953, -0.4841843, 1.28654, Tracked, 0.8540218, -0.4751631, 1.246143, Tracked, 0.8549578, -0.6564901, 1.516094, Tracked, 1.036919, -0.8310791, 1.360395, Inferred, 1.277805, -1.05864, 1.203181, Inferred, 1.256701, -1.053289, 1.074121, Inferred, 1.031344, -0.6583712, 1.559867, Tracked, 1.058161, -0.8855861, 1.620929, Inferred, 1.127633, -1.246806, 1.756928, Inferred, 1.102076, -1.316819, 1.66967, Inferred, 1.005269, -0.06118551, 1.590992, Tracked, 0.8143317, -0.569681, 1.129586, Inferred, 0.8099472, -0.5402542, 1.216238, Tracked, 0.8452547, -0.5235161, 1.177573, Inferred, 0.8222587, -0.4817872, 1.258566, Tracked,
Kinect 2: 9.9162421, 0.9561512, -0.675954, 1.575343, Tracked, 0.9824785, -0.3267868, 1.592294, Tracked, 0.9989113, 0.01207863, 1.593045, Tracked, 1.042989, -0.05600271, 1.54622, Tracked, 0.8530078, -0.1637186, 1.635798, Inferred, 0.8537598, -0.3136898, 1.41776, Tracked, 0.8516487, -0.508463, 1.2497, Tracked, 0.8463461, -0.5306013, 1.225643, Inferred, 1.08414, -0.1119385, 1.573137, Inferred, 0.9741254, -0.2937706, 1.41548, Tracked, 0.8769158, -0.4931552, 1.283755, Tracked, 0.8524733, -0.4824803, 1.247856, Tracked, 0.8494048, -0.6611948, 1.521852, Tracked, 1.036714, -0.8255613, 1.359264, Inferred, 1.283923, -1.04067, 1.193541, Inferred, 1.262705, -1.033705, 1.064317, Inferred, 1.02506, -0.6642986, 1.566953, Tracked, 1.045825, -0.8976834, 1.634744, Inferred, 1.103079, -1.251951, 1.774254, Inferred, 1.075005, -1.323066, 1.689001, Inferred, 0.9965708, -0.0709753, 1.59541, Tracked, 0.8203939, -0.5651467, 1.17994, Inferred, 0.8040075, -0.5402361, 1.188667, Tracked, 0.8487636, -0.5413327, 1.190154, Inferred, 0.8227348, -0.4937252, 1.262414, Tracked,
Kinect 2: 9.9514418, 0.9573194, -0.6720955, 1.578191, Tracked, 0.9852851, -0.3206994, 1.594401, Tracked, 1.004431, 0.02226896, 1.594819, Tracked, 1.041549, -0.05254695, 1.552639, Tracked, 0.8585469, -0.1535473, 1.637607, Inferred, 0.855708, -0.3071965, 1.422184, Tracked, 0.852128, -0.5021948, 1.254328, Tracked, 0.8369442, -0.5505211, 1.22405, Inferred, 1.089652, -0.1017795, 1.574934, Inferred, 0.9790139, -0.28482, 1.419152, Tracked, 0.8810506, -0.4843753, 1.288185, Tracked, 0.8392994, -0.5128924, 1.25665, Tracked, 0.8502514, -0.6581345, 1.524188, Tracked, 1.034185, -0.8249432, 1.35942, Inferred, 1.277255, -1.042946, 1.191006, Inferred, 1.255401, -1.036057, 1.061784, Inferred, 1.026602, -0.6596767, 1.57032, Tracked, 1.053024, -0.8847066, 1.638692, Inferred, 1.121351, -1.240799, 1.785157, Inferred, 1.096793, -1.314464, 1.702981, Inferred, 1.001129, -0.0622511, 1.597167, Tracked, 0.806267, -0.5931725, 1.156997, Inferred, 0.8020186, -0.5710115, 1.23705, Tracked, 0.8122824, -0.5725186, 1.234634, Tracked, 0.8333262, -0.5431299, 1.31975, Tracked,
Kinect 2: 9.9825555, 0.9581637, -0.6702161, 1.577525, Tracked, 0.9882876, -0.3176546, 1.591123, Tracked, 1.010234, 0.02602437, 1.587885, Tracked, 1.041892, -0.05437512, 1.550276, Tracked, 0.8643372, -0.1498132, 1.630717, Inferred, 0.8579224, -0.3070745, 1.41805, Tracked, 0.8518519, -0.5029552, 1.251292, Tracked, 0.8373189, -0.5517456, 1.223727, Inferred, 1.095427, -0.0980439, 1.568013, Inferred, 0.9823766, -0.2824512, 1.415694, Inferred, 0.8828712, -0.4834275, 1.288248, Tracked, 0.8402707, -0.5120576, 1.257602, Inferred, 0.8508925, -0.656492, 1.524114, Tracked, 1.033388, -0.8252739, 1.359868, Inferred, 1.274722, -1.045656, 1.192103, Inferred, 1.252728, -1.039561, 1.062963, Inferred, 1.027677, -0.6575033, 1.568863, Tracked, 1.057266, -0.8789203, 1.631848, Inferred, 1.132766, -1.240328, 1.774652, Inferred, 1.109211, -1.311988, 1.689229, Inferred, 1.006208, -0.05859135, 1.591185, Tracked, 0.8089138, -0.5898115, 1.141099, Inferred, 0.8003561, -0.5730011, 1.228251, Tracked, 0.8059651, -0.5705137, 1.235948, Tracked, 0.8287601, -0.521526, 1.329, Tracked,
Kinect 2: 10.017399, 0.9589312, -0.6706759, 1.577235, Tracked, 0.9864005, -0.3207235, 1.593068, Tracked, 0.9971592, 0.01396141, 1.599462, Tracked, 1.043082, -0.05119158, 1.55108, Tracked, 0.8512754, -0.1618272, 1.642198, Inferred, 0.8530798, -0.3107172, 1.423398, Tracked, 0.8504647, -0.5036324, 1.253032, Tracked, 0.8382534, -0.5518606, 1.224049, Inferred, 1.082405, -0.1100546, 1.579556, Inferred, 0.974012, -0.291362, 1.420136, Tracked, 0.8777483, -0.4908952, 1.28794, Tracked, 0.8379059, -0.5201215, 1.254179, Tracked, 0.8512287, -0.6571203, 1.524115, Tracked, 1.034622, -0.8254428, 1.360695, Inferred, 1.277065, -1.045281, 1.193951, Inferred, 1.25532, -1.038229, 1.06469, Inferred, 1.02919, -0.6577932, 1.568126, Tracked, 1.058483, -0.8777034, 1.630453, Inferred, 1.134411, -1.240635, 1.773794, Inferred, 1.111238, -1.31328, 1.689915, Inferred, 0.9969541, -0.06780106, 1.599458, Tracked, 0.8082268, -0.5833327, 1.14885, Inferred, 0.7991769, -0.5769956, 1.23011, Tracked, 0.8046634, -0.5842037, 1.240196, Tracked, 0.8253274, -0.5070365, 1.331636, Tracked,
Kinect 2: 10.0502596, 0.9601284, -0.6718609, 1.575395, Tracked, 0.9848524, -0.32437, 1.591743, Tracked, 0.9939539, 0.009013085, 1.597252, Tracked, 1.043688, -0.05373667, 1.547784, Tracked, 0.8480572, -0.1667704, 1.639973, Inferred, 0.852043, -0.3143883, 1.420362, Tracked, 0.8501811, -0.5074047, 1.250161, Tracked, 0.8369952, -0.5529253, 1.225421, Inferred, 1.083357, -0.1096794, 1.576203, Inferred, 0.9742856, -0.2916183, 1.418012, Tracked, 0.8777493, -0.4915261, 1.286623, Tracked, 0.8380781, -0.5225503, 1.252206, Tracked, 0.8521635, -0.6586159, 1.522978, Tracked, 1.036581, -0.8269979, 1.361479, Inferred, 1.280314, -1.046955, 1.197104, Inferred, 1.258712, -1.040283, 1.06788, Inferred, 1.030571, -0.6586115, 1.565517, Tracked, 1.059474, -0.8787009, 1.623812, Inferred, 1.135563, -1.245315, 1.76209, Inferred, 1.111339, -1.315842, 1.675309, Inferred, 0.9937527, -0.07282177, 1.59768, Tracked, 0.8135587, -0.5837022, 1.144361, Inferred, 0.7960203, -0.5747716, 1.233673, Tracked, 0.8070387, -0.5802596, 1.235054, Tracked, 0.8274243, -0.5326142, 1.317417, Tracked,
Kinect 2: 10.0832708, 0.9684457, -0.6624079, 1.573675, Tracked, 0.9904698, -0.3157985, 1.591498, Tracked, 1.001889, 0.02216876, 1.596462, Tracked, 1.040662, -0.05235703, 1.554164, Tracked, 0.8560088, -0.1536465, 1.639239, Inferred, 0.8547726, -0.307064, 1.42366, Tracked, 0.8525855, -0.5023099, 1.256128, Tracked, 0.8382611, -0.5528772, 1.226976, Inferred, 1.102107, -0.08190939, 1.570757, Inferred, 0.9889669, -0.2683718, 1.421092, Inferred, 0.8893232, -0.4702262, 1.295119, Tracked, 0.8413708, -0.501828, 1.260015, Inferred, 0.8596369, -0.6516443, 1.521065, Tracked, 1.034286, -0.8321175, 1.362496, Inferred, 1.266271, -1.066713, 1.201716, Inferred, 1.242829, -1.061724, 1.072689, Inferred, 1.039122, -0.646902, 1.56435, Tracked, 1.078394, -0.8616871, 1.619998, Inferred, 1.17337, -1.227883, 1.757376, Inferred, 1.1529, -1.299468, 1.671533, Inferred, 1.000642, -0.06122959, 1.597328, Tracked, 0.8144004, -0.5924533, 1.151614, Inferred, 0.7993108, -0.577115, 1.233109, Tracked, 0.8132405, -0.5597239, 1.238006, Tracked, 0.8271459, -0.5333145, 1.315727, Tracked,
Kinect 2: 10.1155814, 0.9708366, -0.6598137, 1.574014, Tracked, 0.9923044, -0.313166, 1.592054, Tracked, 1.003452, 0.0246066, 1.596775, Tracked, 1.041367, -0.05056262, 1.554991, Tracked, 0.8575761, -0.151213, 1.639562, Inferred, 0.8553392, -0.3055782, 1.424674, Tracked, 0.8515746, -0.5001958, 1.25633, Tracked, 0.8351787, -0.5525407, 1.224254, Inferred, 1.102714, -0.08110225, 1.570857, Inferred, 0.9894738, -0.2676401, 1.421362, Inferred, 0.8896012, -0.4680406, 1.293093, Tracked, 0.8424498, -0.4974413, 1.261789, Tracked, 0.8622578, -0.6493807, 1.520675, Tracked, 1.034204, -0.83408, 1.364786, Inferred, 1.262964, -1.073804, 1.207319, Inferred, 1.239386, -1.069602, 1.078367, Inferred, 1.041239, -0.6440628, 1.5655, Tracked, 1.079011, -0.8599418, 1.619684, Inferred, 1.171587, -1.227794, 1.75467, Inferred, 1.149912, -1.298426, 1.667487, Inferred, 1.002267, -0.05865745, 1.597761, Tracked, 0.8061301, -0.5862951, 1.151996, Inferred, 0.7962538, -0.5723701, 1.234034, Tracked, 0.8174566, -0.566213, 1.231764, Tracked, 0.8260627, -0.5126609, 1.3294, Tracked,
Kinect 2: 10.151393, 0.9690849, -0.6624621, 1.573354, Tracked, 0.9912403, -0.3155612, 1.590478, Tracked, 1.003142, 0.02182409, 1.593305, Tracked, 1.041843, -0.05340503, 1.551478, Tracked, 0.8572527, -0.1539966, 1.636093, Inferred, 0.8553043, -0.3083159, 1.421188, Tracked, 0.8509111, -0.5029222, 1.25285, Tracked, 0.8360347, -0.5557773, 1.224626, Inferred, 1.098346, -0.09022431, 1.567135, Inferred, 0.9851533, -0.2761564, 1.41686, Inferred, 0.885618, -0.4766059, 1.288486, Tracked, 0.8413124, -0.5082018, 1.25707, Tracked, 0.8606085, -0.6513614, 1.520446, Tracked, 1.035294, -0.8331755, 1.364226, Inferred, 1.267368, -1.069419, 1.206356, Inferred, 1.243923, -1.06518, 1.077402, Inferred, 1.039337, -0.647573, 1.564306, Tracked, 1.070616, -0.864564, 1.619763, Inferred, 1.15265, -1.234312, 1.756752, Inferred, 1.127817, -1.304643, 1.669545, Inferred, 1.001731, -0.06123921, 1.594948, Tracked, 0.8142254, -0.5884867, 1.142187, Inferred, 0.7990528, -0.572531, 1.233435, Tracked, 0.8199947, -0.56024, 1.228207, Tracked, 0.8248905, -0.5234953, 1.31872, Tracked,
Kinect 2: 10.1834803, 0.9646829, -0.6676445, 1.575349, Tracked, 0.9851847, -0.3224948, 1.593647, Tracked, 0.9957967, 0.01332649, 1.59751, Tracked, 1.042443, -0.0533667, 1.550174, Tracked, 0.8499066, -0.1624673, 1.640247, Inferred, 0.852618, -0.311985, 1.42193, Tracked, 0.8495699, -0.504913, 1.251583, Tracked, 0.8347493, -0.5526419, 1.222208, Inferred, 1.086233, -0.1036564, 1.574901, Inferred, 0.9766427, -0.2868302, 1.418556, Tracked, 0.8798229, -0.4863165, 1.286643, Tracked, 0.8389488, -0.514407, 1.250852, Tracked, 0.8570949, -0.6558079, 1.522427, Tracked, 1.035598, -0.8314035, 1.362347, Inferred, 1.272216, -1.060116, 1.199703, Inferred, 1.249621, -1.054443, 1.0706, Inferred, 1.0341, -0.6533951, 1.566332, Tracked, 1.054886, -0.8776556, 1.63236, Inferred, 1.116101, -1.238808, 1.777843, Inferred, 1.088125, -1.311566, 1.69479, Inferred, 0.9946818, -0.06934113, 1.598892, Tracked, 0.806317, -0.5846735, 1.133927, Inferred, 0.8006515, -0.5853996, 1.219293, Tracked, 0.8218942, -0.5629768, 1.209998, Tracked, 0.820442, -0.5259322, 1.311455, Tracked,
Kinect 2: 10.2160873, 0.9669293, -0.6657063, 1.574332, Tracked, 0.9919845, -0.3167628, 1.588416, Tracked, 1.009953, 0.02506348, 1.584596, Tracked, 1.040304, -0.05781766, 1.549209, Tracked, 0.8640467, -0.1507803, 1.627434, Inferred, 0.8579168, -0.3089116, 1.415453, Tracked, 0.8513353, -0.5053639, 1.249434, Tracked, 0.8376766, -0.5538579, 1.226615, Inferred, 1.100806, -0.09124948, 1.562021, Inferred, 0.9859924, -0.2775403, 1.413467, Inferred, 0.8891537, -0.4831658, 1.292025, Tracked, 0.8383915, -0.5344742, 1.246877, Tracked, 0.8590181, -0.6541482, 1.521161, Tracked, 1.035561, -0.8329065, 1.362981, Inferred, 1.269849, -1.065462, 1.202682, Inferred, 1.247183, -1.061314, 1.073775, Inferred, 1.036662, -0.6511669, 1.565631, Tracked, 1.071337, -0.8671504, 1.621237, Inferred, 1.15878, -1.235389, 1.758523, Inferred, 1.136331, -1.305035, 1.670072, Inferred, 1.00675, -0.05928995, 1.588209, Tracked, 0.8100156, -0.5922796, 1.142092, Inferred, 0.7975771, -0.5781894, 1.227756, Tracked, 0.8112203, -0.5906315, 1.220106, Tracked, 0.8303934, -0.5439106, 1.316, Tracked,
Kinect 2: 10.2501933, 0.9627312, -0.6693243, 1.577319, Tracked, 0.9833649, -0.3249131, 1.593374, Tracked, 0.9916611, 0.00726855, 1.595218, Tracked, 1.045666, -0.05334316, 1.545164, Tracked, 0.8457563, -0.168518, 1.637934, Inferred, 0.8513713, -0.3161273, 1.418397, Tracked, 0.8505353, -0.5103385, 1.249688, Tracked, 0.8452947, -0.533453, 1.223954, Inferred, 1.082471, -0.1089582, 1.572838, Inferred, 0.9734724, -0.291901, 1.415825, Tracked, 0.8758015, -0.4917459, 1.285175, Tracked, 0.8431366, -0.5253337, 1.240103, Tracked, 0.8553923, -0.6571928, 1.524153, Tracked, 1.036355, -0.8299756, 1.363669, Inferred, 1.27593, -1.055274, 1.20054, Inferred, 1.253654, -1.049743, 1.071435, Inferred, 1.032023, -0.655297, 1.568571, Tracked, 1.051872, -0.881182, 1.631102, Inferred, 1.111558, -1.24492, 1.77126, Inferred, 1.082597, -1.315105, 1.684604, Inferred, 0.9915482, -0.07403218, 1.596906, Tracked, 0.8300998, -0.5671954, 1.175415, Inferred, 0.8075301, -0.5635325, 1.169333, Tracked, 0.8258051, -0.5843979, 1.19858, Tracked, 0.816789, -0.515812, 1.274637, Tracked,
Kinect 2: 10.2846959, 0.9639578, -0.6665147, 1.579244, Tracked, 0.987095, -0.318354, 1.595372, Tracked, 1.00219, 0.02309423, 1.596771, Tracked, 1.041399, -0.05072449, 1.553975, Tracked, 0.8563122, -0.1527226, 1.639551, Inferred, 0.855042, -0.3063962, 1.42416, Tracked, 0.8523424, -0.5017473, 1.256745, Tracked, 0.8374647, -0.5534756, 1.227363, Inferred, 1.093022, -0.0930941, 1.574462, Inferred, 0.9821762, -0.277827, 1.420916, Tracked, 0.8858221, -0.4839203, 1.29996, Tracked, 0.8366554, -0.5347831, 1.248373, Tracked, 0.8557692, -0.6550618, 1.525489, Tracked, 1.038319, -0.8259419, 1.364608, Inferred, 1.279832, -1.048863, 1.201002, Inferred, 1.257699, -1.043066, 1.071837, Inferred, 1.034398, -0.6517365, 1.571245, Tracked, 1.06287, -0.8664439, 1.633472, Inferred, 1.140203, -1.232625, 1.781559, Inferred, 1.116534, -1.306002, 1.698599, Inferred, 0.9996184, -0.061444, 1.598734, Tracked, 0.8112217, -0.5923243, 1.15263, Inferred, 0.7963387, -0.573069, 1.2375, Tracked, 0.8082631, -0.5918102, 1.221147, Tracked, 0.8331189, -0.5510274, 1.315, Tracked,
Kinect 2: 10.3165725, 0.9647397, -0.6651193, 1.578289, Tracked, 0.9886908, -0.3163965, 1.593684, Tracked, 1.004072, 0.02464632, 1.594522, Tracked, 1.041497, -0.05123504, 1.553247, Tracked, 0.8581902, -0.1511785, 1.637316, Inferred, 0.8558277, -0.3061347, 1.422878, Tracked, 0.8511955, -0.501219, 1.255112, Tracked, 0.8366146, -0.5514796, 1.223906, Inferred, 1.094887, -0.09155584, 1.572225, Inferred, 0.9833053, -0.2767866, 1.419845, Tracked, 0.8857747, -0.4807704, 1.296002, Tracked, 0.8375056, -0.5306562, 1.248993, Tracked, 0.856463, -0.6538875, 1.525189, Tracked, 1.037158, -0.8267171, 1.36422, Inferred, 1.276422, -1.051995, 1.200501, Inferred, 1.254052, -1.046473, 1.071377, Inferred, 1.035202, -0.650081, 1.569334, Tracked, 1.064669, -0.8647439, 1.631185, Inferred, 1.143659, -1.230816, 1.778647, Inferred, 1.120353, -1.304003, 1.695328, Inferred, 1.001564, -0.05961055, 1.596575, Tracked, 0.8113886, -0.5905595, 1.146359, Inferred, 0.7987716, -0.572684, 1.237113, Tracked, 0.8145367, -0.5877104, 1.224578, Tracked, 0.8299988, -0.5353147, 1.324, Tracked,
Kinect 2: 10.3499656, 0.9663448, -0.6626799, 1.576619, Tracked, 0.9921776, -0.3132637, 1.590124, Tracked, 1.009422, 0.0276005, 1.588577, Tracked, 1.042094, -0.05270587, 1.55092, Tracked, 0.8635291, -0.1482412, 1.631409, Inferred, 0.8578065, -0.3063132, 1.41939, Tracked, 0.8517292, -0.5025586, 1.253113, Tracked, 0.8383961, -0.5526876, 1.225178, Inferred, 1.100205, -0.08862129, 1.566296, Inferred, 0.9882761, -0.2780907, 1.419891, Inferred, 0.8897544, -0.4830462, 1.298659, Tracked, 0.8383006, -0.530606, 1.248322, Tracked, 0.8579398, -0.6512146, 1.523529, Tracked, 1.036391, -0.8278986, 1.364929, Inferred, 1.272977, -1.05785, 1.204144, Inferred, 1.250573, -1.053308, 1.075133, Inferred, 1.036737, -0.6480454, 1.567755, Tracked, 1.070318, -0.8633286, 1.625882, Inferred, 1.156, -1.230343, 1.767301, Inferred, 1.133743, -1.301544, 1.680907, Inferred, 1.006526, -0.0564393, 1.591269, Tracked, 0.8171387, -0.5734389, 1.132076, Inferred, 0.8042817, -0.5833473, 1.221815, Tracked, 0.8211305, -0.5913286, 1.225976, Tracked, 0.8223283, -0.5164961, 1.3218, Tracked,
Kinect 2: 10.3826458, 0.966484, -0.6625314, 1.576553, Tracked, 0.9922827, -0.3130953, 1.589984, Tracked, 1.009404, 0.02770821, 1.588412, Tracked, 1.042681, -0.05210306, 1.550312, Tracked, 0.8635112, -0.1481343, 1.631245, Inferred, 0.8578151, -0.3063336, 1.419274, Tracked, 0.8626801, -0.5159793, 1.271889, Tracked, 0.8383241, -0.5546213, 1.219418, Inferred, 1.100187, -0.08851446, 1.566132, Inferred, 0.9863805, -0.2748325, 1.416783, Inferred, 0.8881057, -0.4815138, 1.298409, Tracked, 0.8250988, -0.5940368, 1.223665, Tracked, 0.8580769, -0.6510987, 1.523508, Tracked, 1.036178, -0.8283072, 1.365173, Inferred, 1.272341, -1.058898, 1.204716, Inferred, 1.249924, -1.054453, 1.075694, Inferred, 1.036858, -0.6478775, 1.567646, Tracked, 1.070298, -0.8632247, 1.625717, Inferred, 1.155755, -1.230337, 1.767041, Inferred, 1.133412, -1.301493, 1.680552, Inferred, 1.006546, -0.0563091, 1.591112, Tracked, 0.8226113, -0.6094386, 1.132794, Inferred, 0.8223487, -0.5830984, 1.21225, Tracked, 0.7772372, -0.6597739, 1.172724, Tracked, 0.8575779, -0.6112723, 1.203846, Inferred,
Kinect 2: 10.4167464, 0.9674604, -0.662014, 1.575763, Tracked, 0.9938626, -0.3121601, 1.588383, Tracked, 1.011236, 0.02885597, 1.586044, Tracked, 1.043067, -0.05240953, 1.549243, Tracked, 0.8653388, -0.1469936, 1.628891, Inferred, 0.8585038, -0.3063712, 1.417859, Tracked, 0.8549644, -0.5066085, 1.256688, Tracked, 0.8374895, -0.5508618, 1.22713, Inferred, 1.102009, -0.08737367, 1.563767, Inferred, 0.9874091, -0.2741385, 1.415619, Inferred, 0.8850318, -0.4778639, 1.295233, Tracked, 0.8519241, -0.4759822, 1.251601, Tracked, 0.8588008, -0.6507139, 1.522974, Tracked, 1.036218, -0.8289551, 1.365207, Inferred, 1.271567, -1.060804, 1.205448, Inferred, 1.249118, -1.056669, 1.07647, Inferred, 1.038025, -0.6472601, 1.566611, Tracked, 1.072298, -0.8628388, 1.623647, Inferred, 1.159135, -1.230306, 1.763274, Inferred, 1.136898, -1.300809, 1.67585, Inferred, 1.008363, -0.05517074, 1.588934, Tracked, 0.8118899, -0.5835958, 1.154085, Inferred, 0.8023531, -0.5788776, 1.238734, Tracked, 0.8448203, -0.5377485, 1.198654, Inferred, 0.8594412, -0.420506, 1.222172, Inferred,
